"Date of Download: 2024-07-11_20:11:41"
"Search Parameters: Data Level:all  Trait List:  Trial List:18316  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979829","GM14245B-4","","plot","8272282","202393DVGST_stom_rep1_GM14245B-4_287","1","1","287","10","4","test","","2","1","22.1","90","13.671875","7","5","2","20","6","4","3","210","50","4","2","1","2","3","45","5000","178","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814466","GM14245B-6","","plot","8272663","202393DVGST_stom_rep1_GM14245B-6_655","1","1","655","23","17","test","","3","1","23.7","80","1.171875","0.6","4","1","1","6","4","3","170","40","2","3","1","4","2","5","690","31","1","2","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979830","GM14245B-9","","plot","8272756","202393DVGST_stom_rep1_GM14245B-9_610","1","1","610","22","29","test","","2","1","26.3","100","1.3671875","0.7","3","2","2","4","4","4","120","50","1","2","1","4","2","7","710","42","0","1","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979962","GM14273A-8","","plot","8272152","202393DVGST_stom_rep1_GM14273A-8_10","1","1","10","1","10","test","","2","1","21.0423664122137","60","1.5625","0.8","3","2","2","6","4","3","210","40","1","3","1","3","3","3","540","16","0","1","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6981927","GM14279A-1","","plot","8272216","202393DVGST_stom_rep1_GM14279A-1_415","1","1","415","15","9","test","","0","1","25.2","230","9.375","4.8","4","1","16","8","4","3","230","50","4","3","1","2","2","19","4650","248","3","4","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979917","GM14279A-2","","plot","8272680","202393DVGST_stom_rep1_GM14279A-2_28","1","1","28","1","28","test","","0","1","25.1047826086956","180","11.5234375","5.9","4","1","14","6","4","3","180","50","4","3","1","1","3","22","4980","265","2","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814212","GM14279A-6","","plot","8272498","202393DVGST_stom_rep1_GM14279A-6_343","1","1","343","12","6","test","","0","","21.2","170","0.5859375","0.3","","1","0","4","4","4","170","40","1","3","2","4","2","4","100","3","4","1","1","2","","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814261","GM14279A-9","","plot","8272609","202393DVGST_stom_rep1_GM14279A-9_231","1","1","231","8","2","test","","0","1","19.6","210","13.4765625","6.9","4","2","12","6","4","3","210","60","3","2","1","1","3","21","4590","94","0","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814305","GM14296A-10","","plot","8272421","202393DVGST_stom_rep1_GM14296A-10_598","1","1","598","21","18","test","","2","1","22.2","70","16.015625","8.2","4","3","20","6","4","3","150","40","4","3","1","1","3","35","4760","172","0","4","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814096","GM14296A-1","","plot","8272292","202393DVGST_stom_rep1_GM14296A-1_110","1","1","110","4","7","test","","0","1","24.9","140","1.7578125","0.9","3","1","3","6","4","4","140","30","4","2","1","5","1","11","560","29","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814347","GM14296A-2","","plot","8272528","202393DVGST_stom_rep1_GM14296A-2_428","1","1","428","15","22","test","","2","1","21.1","30","11.71875","6","4","1","20","6","4","3","180","50","4","1","1","2","3","32","4900","145","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979833","GM14296A-4","","plot","8272530","202393DVGST_stom_rep1_GM14296A-4_29","1","1","29","1","29","test","","0","1","27.8866271409749","150","7.421875","3.8","4","1","10","6","4","4","150","50","4","3","1","2","3","21","3260","224","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6981928","GM14296A-5","","plot","8272136","202393DVGST_stom_rep1_GM14296A-5_450","1","1","450","16","15","test","","0","1","18.6","170","14.6484375","7.5","4","2","15","4","4","4","170","50","4","2","1","3","2","25","5000","72","0","4","1","2","4","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6981238","GM14296A-6","","plot","8272509","202393DVGST_stom_rep1_GM14296A-6_51","1","1","51","2","8","test","","0","1","23.0665340406719","210","13.4765625","6.9","4","1","15","6","4","2","210","40","4","2","1","1","3","35","4720","196","1","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814134","GM14296A-7","","plot","8272537","202393DVGST_stom_rep1_GM14296A-7_100","1","1","100","4","17","test","","0","1","27","190","8.7890625","4.5","4","2","12","6","4","3","190","50","4","2","1","2","2","27","4150","263","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814262","GM14296A-8","","plot","8272368","202393DVGST_stom_rep1_GM14296A-8_195","1","1","195","7","21","test","","0","1","19.6","210","8.7890625","4.5","4","1","20","6","4","3","210","40","4","2","1","2","2","35","3710","76","0","4","1","3","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814263","GM14301B-2","","plot","8272621","202393DVGST_stom_rep1_GM14301B-2_179","1","1","179","7","5","test","","1","1","25.6","80","12.109375","6.2","4","2","10","8","4","2","210","60","4","2","1","2","3","15","4230","235","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814135","GM14301B-3","","plot","8272180","202393DVGST_stom_rep1_GM14301B-3_631","1","1","631","22","8","test","","0","1","25.3","230","11.1328125","5.7","4","1","10","8","4","2","230","60","4","2","1","2","3","40","4620","248","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814264","GM14301B-4","","plot","8272511","202393DVGST_stom_rep1_GM14301B-4_77","1","1","77","3","19","test","","0","1","21.7","150","8.0078125","4.1","4","1","15","6","4","4","150","40","3","2","1","3","2","25","3250","108","0","3","1","2","4","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6980000","GM14303B-10","","plot","8272735","202393DVGST_stom_rep1_GM14303B-10_147","1","1","147","6","28","test","","1","1","25.2","100","3.125","1.6","4","2","2","6","4","3","230","60","3","1","1","4","2","8","1160","62","0","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979834","GM14303B-1","","plot","8272183","202393DVGST_stom_rep1_GM14303B-1_317","1","1","317","11","27","test","","0","1","20.7","160","5.078125","2.6","4","2","8","4","4","4","160","50","3","2","1","3","2","15","2550","69","3","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814384","GM14303B-2","","plot","8272251","202393DVGST_stom_rep1_GM14303B-2_589","1","1","589","21","9","test","","0","1","31.2","200","9.375","4.8","4","1","10","8","4","3","200","60","4","3","1","3","3","15","3350","288","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814215","GM14303B-3","","plot","8272539","202393DVGST_stom_rep1_GM14303B-3_245","1","1","245","9","13","test","","0","1","24.8","200","6.8359375","3.5","4","1","15","4","4","4","200","50","4","3","1","2","3","30","3370","172","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814171","GM14303B-5","","plot","8272652","202393DVGST_stom_rep1_GM14303B-5_178","1","1","178","7","4","test","","0","1","24","230","10.546875","5.4","4","3","10","6","4","3","230","50","3","2","2","3","3","18","3800","176","0","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814136","GM14303B-8","","plot","8272551","202393DVGST_stom_rep1_GM14303B-8_94","1","1","94","4","23","test","","0","1","26.1","170","5.46875","2.8","4","1","5","6","4","3","170","60","4","2","1","4","2","25","2360","138","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814172","GM14303B-9","","plot","8272762","202393DVGST_stom_rep1_GM14303B-9_381","1","1","381","14","26","test","","0","1","25.4","210","6.25","3.2","4","1","9","6","4","2","210","50","4","3","1","3","2","22","3350","182","0","4","2","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6981239","GM14306A-10","","plot","8272662","202393DVGST_stom_rep1_GM14306A-10_97","1","1","97","4","20","test","","0","1","22.7","170","0.9765625","0.5","3","2","1","4","4","4","170","30","2","3","1","5","1","7","310","12","0","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814265","GM14306A-5","","plot","8272654","202393DVGST_stom_rep1_GM14306A-5_336","1","1","336","12","13","test","","3","1","25","50","5.6640625","2.9","3","2","8","6","4","3","150","40","3","2","1","3","3","17","2780","145","0","2","1","2","3","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979966","GM14306A-8","","plot","8272371","202393DVGST_stom_rep1_GM14306A-8_462","1","1","462","16","3","test","","0","1","30.8","190","7.8125","4","4","1","12","8","4","2","190","60","4","2","1","3","3","37","2960","248","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814137","GM14312B-1","","plot","8272154","202393DVGST_stom_rep1_GM14312B-1_469","1","1","469","17","5","test","","0","1","24","200","8.59375","4.4","4","1","10","8","4","3","200","60","4","2","1","3","2","25","3940","183","2","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979835","GM14312B-2","","plot","8272689","202393DVGST_stom_rep1_GM14312B-2_507","1","1","507","18","16","test","","3","1","25.3","90","8.984375","4.6","4","3","5","6","4","3","210","50","4","3","1","1","3","15","4260","228","0","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814471","GM14312B-5","","plot","8272400","202393DVGST_stom_rep1_GM14312B-5_235","1","1","235","9","3","test","","2","1","22.5","90","10.15625","5.2","4","2","14","6","4","2","200","60","4","2","1","2","3","29","3520","133","2","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814216","GM14312B-8","","plot","8272738","202393DVGST_stom_rep1_GM14312B-8_448","1","1","448","16","17","test","","1","1","26.5","150","3.515625","1.8","4","1","6","8","4","2","190","50","4","2","1","3","3","10","1680","102","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814266","GM14315A-1","","plot","8272518","202393DVGST_stom_rep1_GM14315A-1_508","1","1","508","18","15","test","","0","1","21.6","230","13.28125","6.8","4","1","16","8","4","2","230","50","4","3","1","2","3","28","5000","163","5","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979918","GM14315A-2","","plot","8272622","202393DVGST_stom_rep1_GM14315A-2_386","1","1","386","14","21","test","","0","1","21","230","7.421875","3.8","4","3","10","8","4","3","230","60","4","2","1","3","2","20","3530","102","1","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979836","GM14315A-4","","plot","8272567","202393DVGST_stom_rep1_GM14315A-4_516","1","1","516","18","7","test","","0","1","19.6","250","12.5","6.4","4","1","15","8","4","2","250","60","4","3","1","2","3","32","4710","97","2","4","1","2","3","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814306","GM14315A-5","","plot","8272186","202393DVGST_stom_rep1_GM14315A-5_63","1","1","63","3","5","test","","0","1","20.1","260","11.1328125","5.7","5","2","12","8","4","3","260","30","4","2","1","2","2","28","4260","99","5","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979837","GM14315A-6","","plot","8272476","202393DVGST_stom_rep1_GM14315A-6_107","1","1","107","4","10","test","","1","1","21","190","7.421875","3.8","4","1","10","10","4","1","250","50","4","3","1","3","3","29","3410","99","0","4","1","3","3","3"," (Operator: lizbethpino, Time: )"
