"Date of Download: 2024-07-11_20:12:40"
"Search Parameters: Data Level:all  Trait List:  Trial List:11904  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979960","GM14270A-6","","plot","6981601","202394DVGST_momi_rep1_GM14270A-6_279","1","1","279","7","33","test","","2","33.4805966343702","30","31.1813186813187","11.35","5","1","8","7.1","8","4","4","270","30","4","3","1","2","2","28","4350","428","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979916","GM14270A-8","","plot","6981609","202394DVGST_momi_rep1_GM14270A-8_558","1","1","558","14","17","test","","3","35.2623901581722","30","15.9340659340659","5.8","5","2","12","4.9","6","4","4","235","15","4","3","1","2","2","20","3825","411","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814060","GM14270A-9","","plot","6981280","202394DVGST_momi_rep1_GM14270A-9_131","1","1","131","4","34","test","","5","34.911626429479","95","22.5274725274725","8.2","5","3","15","8.15","8","4","4","405","40","4","3","1","1","2","25","4400","465","1","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814016","GM14273A-1","","plot","6981875","202394DVGST_momi_rep1_GM14273A-1_222","1","1","222","6","25","test","","1","24.3006927854754","220","6.45604395604396","2.35","5","1","4","0.95","10","4","2","280","70","4","3","1","4","2","19","2200","107","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979961","GM14273A-2","","plot","6981304","202394DVGST_momi_rep1_GM14273A-2_548","1","1","548","14","27","test","","2","33.2679640718563","30","20.8791208791209","7.6","5","2","9","6.8","10","4","3","290","30","4","3","1","2","2","16","4625","450","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814517","GM14273A-3","","plot","6981760","202394DVGST_momi_rep1_GM14273A-3_208","1","1","208","6","39","test","","4","32.3411845730027","110","32.4175824175824","11.8","5","2","12","8.7","10","4","3","290","50","4","3","1","2","2","32","4000","370","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979831","GM14273A-4","","plot","6981650","202394DVGST_momi_rep1_GM14273A-4_17","1","1","17","1","17","test","","0","32.6850157728707","340","20.6043956043956","7.5","5","1","14","6.8","10","4","1","340","80","4","3","1","2","2","19","4900","462","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814133","GM14273A-5","","plot","6981365","202394DVGST_momi_rep1_GM14273A-5_292","1","1","292","8","37","test","","0","29.1019662921348","310","16.3461538461539","5.95","5","1","10","4.65","8","4","3","310","20","4","3","1","2","2","17","3850","290","0","4","1","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979962","GM14273A-8","","plot","6981448","202394DVGST_momi_rep1_GM14273A-8_642","1","1","642","16","15","test","","4","24.4431791907514","50","19.2307692307692","7","5","1","5","5.4","10","4","3","255","40","4","3","1","2","2","12","4550","225","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979963","GM14273A-9","","plot","6981288","202394DVGST_momi_rep1_GM14273A-9_7","1","1","7","1","7","test","","2","25.3438836514141","200","20.8791208791209","7.6","4","1","8","6.1","12","4","1","340","40","4","3","1","2","3","15","4600","251","0","4","3","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814347","GM14296A-2","","plot","6981915","202394DVGST_momi_rep1_GM14296A-2_451","1","1","451","11","41","test","","3","37.7378430215403","40","21.0164835164835","7.65","5","1","11","5.8","8","4","4","185","40","4","2","1","3","2","21","3850","461","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6981238","GM14296A-6","","plot","6981607","202394DVGST_momi_rep1_GM14296A-6_82","1","1","82","2","1","test","","0","29.3949316481816","250","22.1153846153846","8.05","4","1","7","5.8","12","4","1","250","60","4","3","1","2","3","17","4200","323","2","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814134","GM14296A-7","","plot","6981646","202394DVGST_momi_rep1_GM14296A-7_484","1","1","484","12","9","test","","0","33.7944444444444","390","28.1593406593407","10.25","5","1","9","5.9","12","4","1","390","80","4","3","1","1","2","24","3900","390","3","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814262","GM14296A-8","","plot","6981848","202394DVGST_momi_rep1_GM14296A-8_226","1","1","226","6","21","test","","0","22.7417455509276","220","19.0934065934066","6.95","4","1","10","5.15","10","4","2","220","70","4","2","1","2","2","30","2750","109","8","4","1","3","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814214","GM14301B-1","","plot","6981691","202394DVGST_momi_rep1_GM14301B-1_649","1","1","649","16","8","test","","4","25.8015151515151","45","1.37362637362637","0.5","3","3","1","0.35","8","4","4","185","40","3","1","1","4","2","3","350","20","0","3","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814263","GM14301B-2","","plot","6981412","202394DVGST_momi_rep1_GM14301B-2_255","1","1","255","7","9","test","","0","36.4082265504869","270","24.4505494505495","8.9","5","1","10","4.8","12","4","1","270","50","4","3","1","2","2","30","4400","498","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814135","GM14301B-3","","plot","6981622","202394DVGST_momi_rep1_GM14301B-3_171","1","1","171","5","7","test","","0","34.3885135135135","310","16.4835164835165","6","5","1","10","3.15","10","4","2","310","70","4","2","1","3","2","30","3300","340","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814264","GM14301B-4","","plot","6981613","202394DVGST_momi_rep1_GM14301B-4_455","1","1","455","12","38","test","","0","30.9809333333333","195","12.2252747252747","4.45","4","1","9","3.05","10","4","3","195","20","4","3","1","3","2","17","4100","350","2","4","1","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6980000","GM14303B-10","","plot","6981443","202394DVGST_momi_rep1_GM14303B-10_49","1","1","49","2","34","test","","6","30.187756383424","40","15.2472527472527","5.55","4","2","5","4.35","2","4","4","280","30","3","1","1","3","3","12","2600","211","0","3","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979834","GM14303B-1","","plot","6981721","202394DVGST_momi_rep1_GM14303B-1_504","1","1","504","13","12","test","","3","28.2790282902829","130","18.4065934065934","6.7","5","2","8","4.2","12","4","2","260","20","4","3","1","3","1","23","4375","310","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814384","GM14303B-2","","plot","6981664","202394DVGST_momi_rep1_GM14303B-2_551","1","1","551","14","24","test","","0","33.6955721113297","350","27.8846153846154","10.15","5","1","14","6.8","12","4","1","350","70","4","3","1","3","2","31","3950","393","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814215","GM14303B-3","","plot","6981411","202394DVGST_momi_rep1_GM14303B-3_324","1","1","324","8","5","test","","0","29.7642340168878","300","17.4450549450549","6.35","5","2","9","4.1","12","4","2","300","50","4","3","1","2","2","22","4500","355","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814171","GM14303B-5","","plot","6981463","202394DVGST_momi_rep1_GM14303B-5_435","1","1","435","11","25","test","","0","31.4905867274281","280","21.7032967032967","7.9","4","1","10","6","10","4","2","280","50","4","3","1","2","2","21","3850","339","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814017","GM14303B-7","","plot","6981394","202394DVGST_momi_rep1_GM14303B-7_485","1","1","485","12","8","test","","4","32.7832324455206","50","6.45604395604396","2.35","4","2","2","0.7","8","4","4","235","5","4","3","1","4","2","10","1825","173","0","3","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814136","GM14303B-8","","plot","6981861","202394DVGST_momi_rep1_GM14303B-8_112","1","1","112","3","30","test","","0","29.3442088463292","300","19.0934065934066","6.95","5","1","9","5.4","12","4","1","300","40","4","3","1","2","2","16","4750","364","0","4","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814172","GM14303B-9","","plot","6981359","202394DVGST_momi_rep1_GM14303B-9_362","1","1","362","9","34","test","","0","31.6711855104281","350","10.4395604395604","3.8","5","2","2","0.9","12","4","2","350","50","4","3","2","4","1","14","2000","178","0","4","2","5","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6981239","GM14306A-10","","plot","6981543","202394DVGST_momi_rep1_GM14306A-10_228","1","1","228","6","19","test","","0","29.9717391304347","215","3.43406593406593","1.25","4","1","4","1.1","10","4","1","215","40","3","3","1","4","2","8","1200","96","0","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814348","GM14306A-2","","plot","6981460","202394DVGST_momi_rep1_GM14306A-2_309","1","1","309","8","20","test","","0","27.9296495195025","260","12.6373626373626","4.6","5","2","8","3.3","10","4","2","260","60","4","3","1","3","2","15","3800","262","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814265","GM14306A-5","","plot","6981867","202394DVGST_momi_rep1_GM14306A-5_297","1","1","297","8","32","test","","4","30.5565155807365","85","15.6593406593407","5.7","5","2","10","3.75","10","4","4","250","10","4","3","1","2","2","25","3850","320","0","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814173","GM14306A-6","","plot","6981871","202394DVGST_momi_rep1_GM14306A-6_555","1","1","555","14","20","test","","0","35.3369395711501","215","7.14285714285714","2.6","3","1","5","1.75","8","4","2","215","60","3","3","1","3","2","15","2300","248","2","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814470","GM14306A-7","","plot","6981425","202394DVGST_momi_rep1_GM14306A-7_526","1","1","526","13","34","test","","0","26.5226817042606","245","6.59340659340659","2.4","5","3","4","1.6","10","4","4","245","40","4","3","1","2","2","13","2125","130","4","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979966","GM14306A-8","","plot","6981860","202394DVGST_momi_rep1_GM14306A-8_382","1","1","382","10","29","test","","0","33.6795885042456","245","23.489010989011","8.55","5","1","9","4.75","10","4","2","245","35","4","3","1","2","2","30","3400","338","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6981240","GM14312B-10","","plot","6981606","202394DVGST_momi_rep1_GM14312B-10_282","1","1","282","7","36","test","","3","34.2947131341868","150","20.3296703296703","7.4","5","2","6","3.9","12","4","2","330","30","4","3","1","2","2","33","4700","482","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814137","GM14312B-1","","plot","6981329","202394DVGST_momi_rep1_GM14312B-1_67","1","1","67","2","16","test","","0","34.234155489884","280","25.2747252747253","9.2","5","1","13","7.05","12","4","2","280","60","4","3","1","2","2","22","4900","501","1","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979835","GM14312B-2","","plot","6981822","202394DVGST_momi_rep1_GM14312B-2_351","1","1","351","9","23","test","","4","37.3306215722121","185","27.6098901098901","10.05","5","1","11","7.1","12","4","2","325","30","4","3","1","2","3","25","3100","365","1","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814471","GM14312B-5","","plot","6981770","202394DVGST_momi_rep1_GM14312B-5_421","1","1","421","11","11","test","","1","40.7291549295774","185","24.4505494505495","8.9","4","1","11","7.85","8","4","3","240","40","4","3","1","2","3","18","4100","550","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
